"769","I don't have that young appearance anymore, but my heart still is the same you loved, that gave you affection, and love receiving yours.","1","2"
"770","We may see each other tomorrow, we may not meet for another year, maybe time push us further apart, but I want you to know that I remembered you today.","1","3"
"771","I promise to love you until the end of my life, until my last breath, until my last heart beat, until the last tear of my face.","1","3"
"772","Because now I know that it's you who my heart really chose, it's for whom I will fight until the infinity and wish all the time, in all my dreams, in all my wishes, in all my prayers.","1","3"
"773","I feel this wish every day you know, even when I do, but hours late I'm already want to do hot love.","1","3"
"774","My little guard angel who was called Douglas, besides being handsome it was my best friend!","1","3"
"775","Because friends also say I LOVE YOU!","1","3"
"776","I can't think about him without having a laugh!","1","3"
"777","He called all the boys I said I was friend, of idiot, he wasn't a bad friend, which is in the foot, but has never let me do something wrong!","0","2"
"778","He was, and always will be my best friend, because he is not visible, but is alive in my heart!","1","3"
"779","This is a place of much venting and I feel like a bit of a 'mommy' to many who write, because I'm older than most of the girls here.","0","2"
"780","Most of the ones who treat to do it, don't do, but if you are thinking, I have a report to give.","0","3"
"781","A colleague killed herself before she was 30!","-1","3"
"782","It was a scare for many people!","-1","3"
"783","Separated from husband and couldn't take it!","-1","3"
"784","When I was 5, I almost died!","-1","2"
"785","I had appendicitis with serious complications.","-1","3"
"786","Actually, it's a miracle that I'm alive.","1","2"
"787","And it will be selfishness of your part let the others solve it.","-1","3"
"788","I can't see a hot blonde in front of me that I already get horny!","1","2"
"789","So, I don't know what else to do, give myself up to death or wait a little more?","-1","3"
"790","Indirection affects my bad mood and only makes you more repugnant to me.","-1","3"
"791","Me and my boyfriend now, have been a lot of time together, and we still have that dream of sleeping together, and waking up next to each other, you know.","1","3"
"792","And he even fucks you BY THE HAND and he even licks the lips by how good it was.","1","3"
"793","It was all so intense, a month felt like years.","1","3"
"794","I returned to my reality and then my summer romance had to come to an end because of the responsibilities of the real world.","-1","3"
"795","I feel like part of me was in another place.","-1","2"
"796","Looking forward to a close hug and a kiss on the forehead.","1","2"
"797","My mind says that is madness to wait so long, but my heart says that is possible.","1","2"
"798","Today I missed everyone and the place where I stayed very much.","1","3"
"799","Almost two months made me have a routine, very crazy, but a cool routine.","1","2"
"800","I belive that because of this, this vacation was perfect.","1","3"
"801","It was a gift from heaven.","1","3"
"802","Traveling with friends, without any family members around was the best thing I ever did.","1","3"
"804","I really miss this freedom right now.","-1","2"
"805","This story talks about the relationship between women.","0","3"
"806","I woke up late, with that desire to stay in bed, that desire to do nothing, simply, vegetate!","-1","2"
"807","I hate feel lazy, keep blaming myself for not enjoy the world when I1m not doing anything, but in the last few weeks I feel a great desire to sleep and forget the world around me.","-1","3"
"808","My car that I would like to buy will have to wait, after all I didn't know that thing for house would be so expensive, everything seemed like a dream or a nightmare.","-1","3"
"809","Arriving there, Helen welcomed me with a smile, but something in your look was different, she soon told me that Erika was there with some friends disassembling the furniture.","0","2"
"810","As soon as she comes up, Erika will look at you with  those disapproving eyes.","-1","3"
"811","As night fell we headed for the hotel closest to the house, with a good apperance, I was more comfortable to spend the night.","0","2"
"812","We went upstairs and entered room 42, a mirror in front, large bathroom with old ceramics, in the bedroom a huge bed, the atmosphere was similar to a motel, but a little less cheeky.","0","2"
"813","She took off the blouse in the direction of the bathroom, I kept looking at her curves, she was not skinny but not overweight either, when I heard the shower turning on I felt my body getting warmer, I knew that were the first symptoms my body gave of excitement.","1","3"
"814","I entered in the bathroom and took off my clothes, looking in her eyes I asked if I could entered, shook her head with a mischievous smile and gestured that yes, ran her hand over my body.","1","3"
"815","We woke up really early, went back to her home, soon the truck would arrive to take the move, had taken on a big responsibility.","0","2"
"816","Seeing those suitcases all packed, I realized what I was doing and was really a madness I was starting to like.","1","2"
"817","I had already loved someone who never loved me, I did everything for my ex, and from a day to other she left me, it hurts a lot love and have to live by crumbs, and on this short life I already suffered a lot, so why not correspond to Helen?","-1","2"
"818","Why not make her happy, since she was also willing to make me happy.","1","3"
"819","Now with a more open heart, I followed the truck towards the new house, and after thirty minutes we were close.","1","2"
"820","Life was cruel with me, since I was a little girl she has been working as a shoeshine, starving and seeing everyone with father and mother, and me an orphan with living parents.","-1","3"
"821","I realized that there was almost no sun, and the biggest difficulty would be the clothes, I realized that Helen wasn't happy, but I knew that I would help her, my money was already running out, and she, with her name in ruins and swamped with bills, couldn't help me any time soon.","-1","3"
"822","We barely started and the financial problems started.","-1","3"
"823","Maturity knocked on my door early, I had to put food on the table early.","0","2"
"824","As long as I have the strength I fight, I think that's why I got a good job early on, I relate very well with people, of course the beauty of being of Indian and Italian descent makes the difference.","1","2"
"825","That night, I slept with her, the fights in my house were constant, I couldn't participate in my classes, I was far away from my family, and to help with this, my mother and I hit it off a lot.","-1","3"
"826","I moved back in with her when I was 11 and was abandoned by my aunt, our relationship was very difficult, she repeated millions of times that I was not her daughter, that I was a mistake that happened.","-1","3"
"827","Until I couldn't stand it any longer and started to hit it head on, left home without direction, many times, and for the first time at the age of twelve I found out what depression was.","-1","3"
"828","My mom called talking a lot, that I was a irresponsable and things couldn't stay like that.","-1","3"
"829","Our first weekend arrived, I did the market, prepared lunch, did the laundry, wow everything was so delicious, and she was so happy, despite everything she always told me she was happy, and asked me every day to marry her.","1","3"
"830","I only remember the phone being switched off, I knew hat I had lost my family at that moment.","-1","2"
"831","That day in the morning was torturous, I knew my mom would talk a lot, she bursts out of nowhere and doesn't stop, when she fights with my dad almost hit him.","-1","3"
"832","At this moment I felt my life ending, my heart was broken into billions of pieces, everything I had conquered lost, everything I had been was no more, tears streamed from my face.","-1","3"
"833","I was angry with myself, that I was giving up everything for someone else, that I let her talk to me like that, talk about her like that.","-1","3"
"834","I came back to the service hearing only her martyrdoms, trying to hide my cry face, but deep down, I was more lost than a whore in a convention.","-1","3"
"835","The 6 o'clock pointer knocked, and the cab was waiting for me, I went inside the house again, hoping that it was all a dream.","0","2"
"836","I wanted to die, didn't know how to name what I was feeling, it was a mixture of fear, despair, and a huge feeling of loneliness, I have always been lonely.","-1","3"
"837","Wow, how thin you are, beautiful. Let's go out to buy some pants, I always do that with your sister, I think we can do it.","1","3"
"838","It was wonderful, perfect, for a moment I got the attention that my sister had without effort.","1","3"
"839","Now after three years I see myself in front of the toilet, I didn't make any kind of effort, I simply vomited like in the old days.","-1","2"
"840","Couldn't respond, I didn't cry, I didn't smile, I simply sat on the bathroom floor staring at nothing, with an eternal sense of well-being in the midst of the emptiness that tormented me.","-1","3"
"841","I woke up with Helen looking at me, I knew she was not well either, but at that moment she was the only person I had and I was the only person she had, I took a bath, changed and was already on my way out.","-1","3"
"842","Everything is gonna be alright! I will arrive home early today, will prepair the noodles that you like so much, wants drink something, slept whiout eating anything.","1","3"
"843","During the day, I could see my brother by the window, a pretty blonde boy, we are more than sinblings, we share secrets, he is my accomplice and I'm his one.","1","3"
"844","And thus another month passed, didn't eat, didn't live, vegetated, and at the end of the day vomited, Helen locked herself into the world of accounts using my card, was no longer caring about anything either.","-1","3"
"845","My uncle was coming back from Panana, where the aunt that raised me lived, asked to talk to me a very delicated subject.","0","2"
"846","The night was coming when I heard the knock on the door.","0","3"
"847","Of course, I came back from my trip because I would like to know how you are, I brought unpleasant news about your aunt.","-1","3"
"848","You will always be that little girl with blonde hair and the most beautiful smile of the universe, don't forget.","1","3"
"849","I closed the door, Helen looked at me scared, I didn't say anything, I just went to the bathroom, turned on the shower, got in with my clothes and everything, tears mixed with the shower water, the door is opened.","-1","3"
"850","I can't, my life is over, I don't know what to do.","-1","3"
"851","In the following week it was raining a lot, I woke up during the night frightened, the house was full of water, at bed height.","-1","2"
"853","In a few minutes, Helen cummed in a way that I have never seen, it was true, it was more than a simple sex.","1","3"
"854","After that experience, everytime she wanted that I was a man in bed, and then I started to question why these attitudes.","0","2"
"855","Two days after the flood I started to have strong muscular pains, and the fever was not constant, seven days passed, I went to work my eye was huge, I thought I had pinkeye, I asked to be excused from work, and as I was leaving I had a big surprise, it was my sister looking at me.","-1","2"
"856","My God, that's why she is so red, I think she has a fever, but why doesn't she go to the health center?","-1","2"
"857","He gave me a big hug, a kiss and said he loved me, I opened a smile.","1","3"
"859","Everyone in the room, including my dad, got up, the concern was visible on everyone's face.","-1","2"
"860","There I was able to reconnect with my family and get Helena to connect too.","1","2"
"861","I have everything that a little teenage can have, friends, people who love me, ""money"", popularity, I have all.","1","3"
"862","I don't have the touch of your hand gliding over my body, I don't have your hugs, I don't have your kisses, I don't have you in my life.","-1","3"
"863","I do all that is under my reach, because to my life be perfect you are the only one missing in it.","0","2"
"864","Gee, today I'm embarrassed and very, very HATE me.","-1","3"
"865","You know, today when I was leaving the garage at home, I accidentally crashed the car and scratched it on the back, gee, I feel like crap.","-1","3"
"866","And my husband saw and called my attention and quite rightly, because I am very distracted and STUPID for having done that and I admit that I'm wrong and I am so ashamed of him and myself for having done this.","-1","3"
"867","I know that was a accident but I have the obligation of paying a little more attention.","0","2"
"868","I'm with an immense desire to beat myself up because I hate myself so much.","-1","3"
"869","Yesterday I had a wonderful night with my husband.","1","3"
"871","Won't be hard to me write this guide.","1","3"
"872","When you fall in love for a shy girl, I knew that she can be but will never take initiatives not even to look you in the eye.","0","2"
"873","So, you are the one who will have to go there and talk to her, anything, normally say ""Hi"" the ""How are you"" and bring up an interesting subject, nothing too personal.","0","3"
"874","If the both of them end up getting along by talking, probably, this will be a sign that she is liking talk to you and is thinking you are a nice person, this is very important to work well.","1","3"
"875","So, if you don't see each other anymore, call her and ask her out for a talk.","0","2"
"876","She might even get a little clumsy, but, if the talk be pleasant to her, I'm sure she will accept the invitation;","1","2"
"877","Don't be quiet during the date, will keep her quiet too, and if she feels like to say something to you, she might get embarrassed and keep quiet, so always be making good subjects.","0","3"
"878","When you ask her to be your girlfriend, don't play the hard guy because this doesn't work with shy girls, be direct, talk to her by getting exactly to the point.","0","3"
"879","After she finally accepts, all red with shame, that's a hint, never let her feel pressured by you, if someone make a silly joke that can make her feel bad, defend her at that time, always bring good subjects, I repeat.","0","2"
"880","I'm sorry for not taking care of you right, little one.","-1","2"
"881","I thought that some ordinary things, were the most important.","-1","3"
"882","Sorry for having made such a big and unforgivable mistake.","-1","3"
"883","I was so idiot, in valuing after losing.","-1","3"
"884","But I still, know that if I would just play with you, as always, you would forget everything, and cheer me up, as you always did.","1","2"
"885","Remember that Christmas that I spent alone?","-1","2"
"886","My father preferred my stepmother to me (despite I had gotten used to this, it was the first time he had ever done it).","-1","3"
"887","You were there to help me when I needed.","1","3"
"888","You licked my tears, and slept by my side everytime I cried until fall asleep.","1","3"
"889","On Easter, there were we, in the same year, alone at home again.","-1","2"
"890","You were always there when I needed, yes, I feel that I should repeat this.","1","3"
"891","How many people are really worth it to meet, and are your real friends?","0","2"
"892","When my parents divorced, I had nothing left.","-1","3"
"893","I think that I was already mature to be eight or nine years-old, sincerely.","0","2"
"894","Only you knew that I didn't cry for being alone on those dates we used to celebrate, but I cried because my father was all that left for me, and was simply his second option.","-1","3"
"895","So, I have you left.","0","2"
"897","You were simply stolen from me, right?","-1","3"
"898","I knew that you had disappeared somehow, but I wanted avoid this, wanted to lie for myself.","-1","3"
"899","The truth hurts, always has","-1","3"
"900","Then, my dad simply arrived ans said something like ""Your heartless, haven't you noticed that your dog is no longer there, that it has been stolen?"".","-1","3"
"901","Still, at that time I looked for you.","0","2"
"902","Looked like never before.","0","2"
"903","I looked for all sides of the garden, and walked wering pijama by the street of Curitiba looking for you.","0","3"
"905","At night, I cried.","-1","3"
"906","I cried more than at Christmas and Easter, I swear I cried.","-1","3"
"907","I don't know how was possible, but I cried for 6 hours without stopping.","-1","3"
"908","It did not improve the situation my father seeing me crying and start yelling ""stop crying, what a childish thing"" and fight with me, call me everything.","-1","3"
"909","I simply thought ""He is not seeing that I just lost everything I had?""","-1","3"
"910","I felt myself the most groundless person in the world.","-1","3"
"911","Dog, thanks for being there while I suffered bullying, and became anorexic because of stupid and trivial comments that wouldn't change my life if I didn't care.","-1","2"
"912","Thanks for being there when I thought in kill myself, I looked at you, and thought ""I have to stay to take care of you.""","1","3"
"913","Nobody belives, and some even laugh, when I say that my dog was everything and nothing for me, and that saved me from suicide, but I think that by reading this text, some would understand.","0","2"
"914","I still spend all Christmas, from then on alone, and Easter too.","-1","3"
"915","Not because they want, the whole family simply forgets my existence.","-1","3"
"916","My mother won't even let me go out with her, and she takes my sister, and then she complains that she is the 'unloved' of the story.","-1","2"
"917","Well, these days, I always miss you.","-1","3"
"918","I regret for crying before, having you by my side, nd now I feel that I have real reasons to stay like this.","-1","3"
"919","Thank you for changing my life, and saving it.","1","3"
"920","Sincerely, without you, I would be already dead.","1","2"
"921","This is a phrase that I often say to someone who asks about my life, but no one understands.","0","2"
"922","There are few that I explain myself.","0","2"
"923","It has to be for someone who really deserves the story, and has the patience to hear it.","0","2"
"924","Now, I'm sustained by memories, you know?","0","2"
"925","I don't have you anymore, I think it's what is left for me.","-1","3"
"926","I can't attach myself to friends who I know won't be with me as they say they will.","-1","3"
"927","I attach myself for memories because a lot of them don't come back, many people changed, but the memories didn't.","-1","2"
"928","When I looked back, he barked, wagged his tail and made a sexy pose that seduced me, I want him.","1","3"
"929","I don't know if you remember that, but I do.","0","2"
"930","I don't know if you are alive, but I know that wherever you are, you're in my heart, and I'm with you little one.","1","2"
"931","That promise I made to you that Christmas, and hugged you tight.","1","3"
"932","I still have your collar, your dog pots, everything that belonged to you.","0","2"
"933","I don't dare throwing away nothing of that, because is all that rest from you, right?","0","2"
"934","Maybe I will donate it, to a dog that needs love.","1","2"
"935","Would be evil to lack for one, while I have and I just don't give it away because I'm attached to it.","-1","2"
"936","It's in my heart and soul, and I know you are watching over me, little one.","1","3"
"937","The boyfriend is not mine.","0","3"
"938","Well, I have wanted for a long time to get off my chest what I THINK about a FRIEND'S BOYFRIEND, one of my CLOSEST friends.","0","3"
"939","I've already said somethings to her, but it's complicated talk about someone else's boyfriend, right?","0","2"
"940","She has been dating for almost 4 years, has already broken up once, but only briefly.","0","2"
"941","They live in different cities, but close to each other.","0","2"
"943","And he doesn't care if her parents don't like.","-1","3"
"944","He doesn't care about anything.","-1","2"
"945","He is 20 years old, didn't finish high school (BECAUSE HE IS LAZY), DOESN'T WORK, and he's a fanatic about the gym.","-1","3"
"946","Anywhere they go, the bill is ALWAYS split, equally between both of them.","-1","2"
"947","She can't go on the Internet when he is at her house (unless it's VERY FAST) because she has to be WITH HIM the whole time.","-1","2"
"948","She can't go out here without him, only stay at home!","-1","2"
"949","Never dated at a distance, but I think that wouldn't be easy!","-1","2"
"950","He turns off the cell phone at dawn and the next day says the battery is dead.","-1","3"
"951","Go out at dawn and says that went buy a ""pastry"".","-1","2"
"952","The funny thing is also that he almost never has any money to spend on my friend, always has to split it, but for TRADEMARK CLOTHES, TATOOS AND gym he always has!","-1","3"
"953","The funny thing is also that he almost never has any money to spend on my friend, always has to split it, but for TRADEMARK CLOTHES, TATOOS AND gym he always has!","-1","3"
"954","She herself has already said that he is super MATERIALIST and he is always very concerned about himself.","-1","3"
"955","They don't trust each other, she already told me clearly that she doesn't trust!","-1","3"
"956","Last night when I arrived from the course and was about to have dinner I felt one of those pains that I always feel in my leg, my leg paralyzed, Fernanda took me to the room where my father was having his dinner, when I went into the room I started shaking and feeling dizzy and a buzzing in my ear followed by numbness in my hands.","-1","3"
"957","Nanda called the SAMU but it didn't do much good as they couldn't come, but my father took me to UPA, there I was treated very fast, the doctor didn't know what I had and prescribed me medicine to stop my shaking, the medicine was intravenous, which means I had to take it along with intravenous serum.","-1","2"
"958","Then my panic, I couldn't take the medicine, I was very nervous and affraid, my father didn't understand my the phobia I have of needles and fought with me in front of the nurses.","-1","3"
"959","My father held me by my arm and wanted to take me to take the medicine, by that time I was in a panic crisis and couldn't stop crying and couldn't even think straight anymore.","-1","3"
"960","I came back home, my father fought with me, only my sister understood what I was feeling, I cried almost the whole night.","-1","3"
"961","I suffered a lot for not being able to take the medicine and even more by the brutality of my parents, for don't understand that who has phobia is not being fussy.","-1","3"
"962","Yesterday I discussed with my older sister, she is very annoying and nosy.","-1","3"
"963","Yesterday, she was at work and cousin said that she had chocolate.","1","2"
"964","Well, today I start to write my virtual diary, since I don't have a single friend to listen to me when I need it.","-1","2"
"965","My name is Edvania Lemos, I'm married and habe a 12 years old son.","0","3"
"966","I married early and I don't think that was a good choice.","-1","3"
"967","When we are young and fall in love, we see everything in a fantasy mode and full of tgood things and then we give ourselves by body and soul in  the life we think it's perfect.","-1","2"
"968","Anyway, this is how my dilemma begins, I had a boyfriend at 14 and stayed with him until I was 16, got pregnant and everything went down the drain.","-1","3"
"969","I was very nauseous and my poor boyfriend was the one I was most nauseous with and that's why we drifted apart and with only 4 months of pregnancy each one literally went their separate ways.","-1","3"
"970","They were wonderful with me, supported me and helped me in everything.","1","3"
"971","But by my own conscience I decided to support my child myself.","0","3"
"972","Well, when my son completed 5 months, I met a friend of my sister, at first it was a friendship but with less than 15 days we had our first kiss and wow what a delicious kiss, done, it was passion for sure.","1","3"
"973","He immediately assumed me and my son that was still a baby, and was all perfect!","1","3"
"974","Wow, he was so gentle and passionate, took care of my son and me like a real man, he literally assumed, it even seems that my son was his biological son, a perfect father like everyone should be.","1","3"
"975","We kept on dating until my son completed one year, so we got married, bought our house and started a life together.","1","3"
"976","Everything was fine, he was in the army, didn't earn much, but it was enough, after 2 years married he was promoted to sargent and of course everything got better financially.","1","3"
"977","The sex wasn't so good anymore and my husband was very quiet and still with me.","-1","3"
"978","In relation to our son, he didn't change nothing, he always fulfilled the role he took on perfectly, a great father, I would never complain about that.","1","2"
"979","One afternoon, he arrived saying that he needs to go to an event at the barracks.","0","3"
"980","He even showed irritation because said that wasn't really in the mood to go, but said that it was was necessary.","-1","2"
"981","Me as the good wife I have always been, I passed his best uniform, I shined his boots, made him look and smell nice, he gave me a kiss and left.","1","3"
"982","He arrived 00:30, I was waiting for him anxiously, because we always slept together and that's why I was waiting for him.","1","2"
"983","When he entered, it was weird, he went straight to the shower, didn't even kiss as usual, I found it strange, but we made love and slept.","0","2"
"984","That happened at Wednesday night, and on Sunday I was making lunch and my husband was watching football with my son.","0","3"
"985","Then, someone clapped his hands at the basement, that's where my life would fall apart, it was a man, and my husband he went to answer and gee, he was pale and nervous, I didn't understand why, I stayed on the door, how great was my disappointment and anguish.","-1","3"
"986","Hello, who never suffered for love and passion?","-1","3"
"987","I think that most won't even answer, just for having gone through an experience so bad in relation to these.","-1","3"
"988","There are so many good or bad situations about love and passion, that there is no way to describe them all.","0","2"
"989","I like a boy for almost 3 years.","1","3"
"990","In that time(that is not short), I had good and bad(more bad) moments and I can't seem to get out of it!","-1","2"
"991","Even when this someone, gives evidences of how much he is not interested, you still finding ways to reverse it.","-1","2"
"992","When he makes it clear that he DOES NOT LIKE YOU, you cry or/and are sad for a few days, but later you think in some way to make him see how special you are.","-1","3"
"993","After once more get evidences that this someone doesn't want me, I've decided that I'm going to forget him.","-1","3"
"994","Nobody deserves humiliates himself, crying, at last, suffering for a person who does not value or does not want to receive your FEELINGS.","-1","3"
"995","This is the advise I left for you: VALUE YOURSELVES, EVERYONE HAS A SOUL MATE!","1","2"
"996","My love and I, were born to each other.","1","3"
"997","I'm upset and disappointed.","-1","3"
"998","My mother assumed having prejudice with my boyfriend because he is black.","-1","3"
"999","I said to her that this makes no difference to me, but I feel that she doesn't support my relationship.","-1","3"
"1000","Like, everything was going very well, very nice.","1","3"
"1001","I decided cut my bangs.","0","4"
"1002","Except for the fact that the idiot of the hairdresser made a mistake.","-1","3"
"1003","And cut my bangs in the middle of forehead and crooked","-1","3"
"1004","We deposit so much confidence and so much feeling into people.","0","2"
"1005","In people we thought we knew, but, in the end, only proved to be the same as everyone else.","-1","2"
"1006","And for wait too much, dream too much, create too much expectations, we always end up disappointed and getting hurt more and more.","-1","3"
"1007","Attitude of a fool in love.","-1","2"
"1008","But I really thought that everything would work out fine, that after opening my heart you would, you know, say that you feel the same, I swear I thought that would be like that.","-1","2"
"1009","In my dreams, I imagined your mouth saying to me the words that would make me happy, that from that day on would be you and me forever.","1","3"
"1010","But that wasn't what happened and today not even friends we are anymore, a friendship of more than 5 years ended like that.","-1","3"
"1011","But between being your friend or an acquaintance, I prefer bring yor friend, I miss our talks, laughs, jokes, anyway I miss you in my life!","-1","2"
"1012","I wanted to share with you about my dating, and say what many already said to me.","0","3"
"1013","I met my boyfriend on my 19 years old birthday, we made technical course at the same technical school, and a mutual friend introduced us.","0","3"
"1014","As I had already broke my face in another relationship (in fact, in almost all of them), I didn't care so much, but later I got to know him better and started to like him.","0","2"
"1015","Now, I'm 20 years old, and he will turn 29 in April, I prefer older guys, I'm happy with him and he is what matters.","1","3"
"1016","One time, I had been dating for less than a month when my niece was born, and my boyfriend went to the hospital to meet her and take the opportunity to meet part of my family, who adore him by the way.","1","2"
"1017","My mom took a picture of me with him, with my niece and our friend(the one that that introduced us) that works with him, she is 42 years old.","0","2"
"1018","Then my mom went home and I went to the course with my boyfriend and our friend, when I arrived, mom told me that she had posted the picture on her orkut page.","0","3"
"1019","My friend, I just saw the picture of Miih with her boyfriend on your orkut page, don't get me wrong, but he must be older than her.","-1","2"
"1020","This person who posted that is 56 YEARS OLD and WAS MARRIED WITH A 24 YEARS OLD GUY AT TIME.","-1","2"
"1021","I was POSSESSED!","-1","3"
"1022","I almost curse that woman from top to bottom, it's very disrespecful, who is her to criticize my boyfriend?","-1","3"
"1023","Nothing against, of course, but people should see themselves more, at least is what I think.","-1","2"
"1024","Then, the time passed, and I got into federal college(today I study in a particular one, subject for later) and right after I made friendship with the class.","1","2"
"1025","A colleague grab my phone and saw my picture with my friend.","0","3"
"1026","My boyfriend doesn't seem to be that much older than me, but this annoys me, because love doesn't depend on age.","-1","2"
"1027","If he was 50 years old and I loved him, I would be with him with no problem.","0","2"
"1028","I get upset, obviously it doesn't hurt my relationship these ridiculous comments, but I think that the human being should be less indiscreet and have more consideration with others.","-1","3"
"1029","Lately I fight with my mother EVERY day, we fight about everything, even yesterday I was fighting with my younger sister, Bruna, for messing with my things, and my mother just fought with me.","-1","3"
"1030","My mother said that I'm very rebellious!","-1","3"
"1031","But I'm think it's because I'm reaching adolescence and everyone is like that in this phase of life.","0","3"
"1032","5 years without the person who matters most to me in this world.","-1","3"
"1033","5 years ago, I lost my reason, my hope, lost my will to live.","-1","3"
"1034","But unfortunately, I don't have her, and I'm still alive, so I have to live, even without her.","-1","3"
"1035","I continue, for her and with her.","1","2"
"1036","Love her more than everything in this life, so, I love my life.","1","3"
"1037","I must lift the head and move on, because I know she really wants this, to follow my dreams, to be someone. ","1","3"
"1038","And you can be sure, mom, I will make you very proud.","1","3"
"1039","Did you know that the boy who will appreciate you the most is the one who can't reach you, the one that look to you and and when you realize it, put the head down or smile, who can't look an eye for an eye, and when he talks to you, he smiles like a fool, and often ends up saying some things that have nothing to do with it, a bit silly, but did you know he does that because is trying to wipe a smile off your face?","1","2"
"1040","And the reason he is very embarrassed to hit on you, is shyness.","-1","2"
"1041","You knew these boys that barely say 'Hi', have the most true words to be said to you by the ear.","1","3"
"1042","They just hope that one day they will be able to say, an opportunity, a chance.","1","2"
"1043","So, why you girl don't stop of being interested in that boy who has courage to get close to you, talking about you appearance, looking at your body and complimenting you, trying to win you over by what you are on the outside.","0","2"
"1044","Because the same boy who has courage to talk with you, has enough courage to go and talk to another girl minutes later, and repeat the same words to get where he wants to go.","0","2"
"1045","While the shy boy spend hours practicing something to say when he sees you, and keeps remembering your smile, your look, even your way to talk, each expression of yours.","1","3"
"1046","The boy who doesn't have the courage to hit on you, has admired you for a long time from afar, and knows you more than you imagine, and much more than the guy who hits on you say.","1","2"
"1047","My friends found out, because they grabbed me by force and took off my coat to see what I was hiding so much.","-1","2"
"1048","But I only have this way to express what I feel.","0","2"
"1049","Today I am very calm, very calm.","1","3"
"1050","You know, I spent a big part of my life worried with everything, distressed, sad, and depressed.","-1","3"
"1051","I thought about following the rules, plat the good boy role, worried about what others were thinking of me.","0","2"
"1052","Today, fuck that, I don't care for what you think about me, don't care about popularity, go tell lies in your fucking house, not in my ear.","-1","2"
"1053","I don't care in appearing to be the good son, knowing that you are a terrible mother.","-1","3"
"1054","Fuck my family, I didn't ask to be born in this shit, wants to talk bad, talk and then kiss up to me.","-1","3"
"1055","I don't care to your authority, if you are my boss, my mom or president of Brazil, to talk with me, you ask please and then say thank you very much.","0","2"
"1056","Don't talk loudly to me, because nobody talk loudly with me.","-1","2"
"1057","My education depends in yours!","-1","2"
"1058","I don't care about your car, your motorcycle or your wife, if I want, I run after.","-1","2"
"1059","I want you to put your envy and falsity in your ass.","-1","3"
"1060","Don't come preaching to me about your god, I have my beliefs and don't need anyone honk in my ear to preach things that he himself does not practice.","-1","3"
"1061","Don't come telling me to serve God, has to be in your goddamn church, punching money into your thief pastor's ass, and fuck you if you think that in going to hell because of that.","-1","3"
"1062","Don't come talking about my religion you bastards, who are you to think anything, you pieces of shit, put the bible behind the arm and think that are serving God, and at home you curse your mother, only think about money, have sex with your girlfriend.","-1","3"
"1063","Fuck soacial rules, I don't need to be perfect to anyone, I'm happy the way I am!","-1","2"
"1064","Fuck those who don't like me, do you think I depend in your friendship?","-1","3"
"1065","I don't need to tell you where I'm going to go or what I'm going to do, not even your shitty life worries me.","-1","3"
"1066","I don't care for nothing, fuck it, I'm happy just the way I am!","-1","2"
"1067","Running down the street, coming back home all dirty by earth, playing games like hide-and-seek, cops and robbers, tag and hopscotch.","1","3"
"1068","I miss playing with dolls, watching Chiquitas on TV, and listening Sany e Júnior.","1","3"
"1069","Playing camp at my grandfather's house, and the strange foods he made!","1","3"
"1070","A time when we only went to school to play.","1","3"
"1071","Playing of cooking with the neighbors!","1","3"
"1072","Going to my best friend's/brother's house just to watch TV, and bathe in his 1000 liter swimming pool.","1","2"
"1073","Playing with little goal with my older brother.","1","2"
"1074","On rainy days or when I had nightmares, go running to my parents' bed, or sleep on the side of his bed and make my father sleep all night with his hand on top of me, otherwise I couldn't sleep .","0","3"
"1075","My grandpa, teaching me the homework and trying take off my soft tooth.","0","2"
"1076","School friendships were real.","1","3"
"1077","Friendship declarations and the crazy draws in the school notebook.","1","2"
"1078","Just need to know how to live, know how to be free, love and be loved, know how to do and be happy!","1","3"
"1079","Those who despise small events will never do big discoveries, little moments change big routes.","0","2"
"1080","Once more, I'm here whining, I am devastated, my husband lied to me, he created a Facebook profile hidden from me, added several women, including ex-girlfriends.","-1","3"
"1081","I stayed up all night, cried a lot, thought even more, but, couldn't come to a conclusion, I want to drop everything and leave.","-1","3"
"1082","Moving back in with my parents and rub out my history with them.","0","2"
"1083","But I'm scared I can't do it, to regret, I'm afflicted without knowing what to think, I really wanted to get something off one’s chest to a friend but I don't have.","-1","3"
"1084","What he did for me was cheating, it's really hurting me.","-1","3"
"1085","Today my boyfriend is going to an anniversary, usually he comes to my house every single Saturday.","0","3"
"1086","He is sad or I'm sad.","-1","3"
"1087","Actually, I didn't even want to wake up today.","-1","3"
"1088","The lie kills, but the doubt tortures.","-1","3"
"1089","My friends came here to the house to make a pizza rodizio, very nice, ate a lot, watched movies, and are sleeping here now.","1","3"
"1090","I love my boyfriend, we went through so much together and he is without a doubt the best boyfriend that anyone can want.","1","3"
"1091","I've always been alone and looks like that I become alone each day, my head hurts and my tears can't stop.","-1","3"
"1092","These feelings started when I was 14(I think), I don't know what went wrong in my life.","-1","2"
"1093","When I was 14, I saw my parents fighting, my father leaving a lot of times, arguing with me, and I used to come home, you know, running to my room to cry.","-1","3"
"1094","Anyone, neither my parents nor my brothers would know why I was crying, never.","-1","3"
"1095","And it is like this until today, suffering, fighting directly with my parents.","-1","3"
"1096","Today, my life is a big crap, I feel so imperfectly strange, a freak, I HATE MYSELF!","-1","3"
